order_line_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_channel,payment_mode,order_status
OL00803-1,O00803,2025-11-12,C052,P013,2,90.99,0.1100,Partner,UPI,COMPLETED
OL00803-2,O00803,2025-11-12,C052,P002,3,194.49,0.1100,Partner,UPI,COMPLETED
OL00803-3,O00803,2025-11-12,C052,P001,2,89.53,0.1100,Partner,UPI,COMPLETED
OL00804-1,O00804,2025-11-12,C004,P003,3,242.48,0.0600,Online,Card,COMPLETED
OL00805-1,O00805,2025-11-12,C080,P005,1,331.75,0.0900,Online,Card,COMPLETED
OL00805-2,O00805,2025-11-12,C080,P010,2,85.90,0.0900,Online,Card,COMPLETED
OL00806-1,O00806,2025-11-13,C052,P006,4,460.92,0.0700,Online,Card,RETURNED
OL00807-1,O00807,2025-11-13,C034,P006,4,462.93,0.0700,Online,UPI,COMPLETED
OL00807-2,O00807,2025-11-13,C034,P008,2,39.80,0.0700,Online,UPI,COMPLETED
OL00807-3,O00807,2025-11-13,C034,P007,3,71.22,0.0800,Online,UPI,COMPLETED
OL00808-1,O00808,2025-11-13,C014,P010,2,84.50,0.1100,Online,Card,COMPLETED
OL00808-2,O00808,2025-11-13,C014,P006,4,459.37,0.0900,Online,Card,COMPLETED
OL00809-1,O00809,2025-11-14,C005,P008,3,40.00,0.1000,Online,Bank Transfer,COMPLETED
OL00810-1,O00810,2025-11-14,C031,P004,2,110.00,0.0600,Retail,Wallet,COMPLETED
OL00810-2,O00810,2025-11-14,C031,P014,3,34.45,0.0600,Retail,Wallet,COMPLETED
OL00811-1,O00811,2025-11-14,C071,P012,2,49.31,0.1400,Partner,Bank Transfer,COMPLETED
OL00812-1,O00812,2025-11-15,C046,P001,2,90.67,0.0400,Retail,Card,COMPLETED
OL00812-2,O00812,2025-11-15,C046,P013,2,90.77,0.0500,Retail,Card,COMPLETED
OL00813-1,O00813,2025-11-15,C042,P012,4,50.48,0.0500,Online,Card,COMPLETED
OL00813-2,O00813,2025-11-15,C042,P004,1,109.71,0.0500,Online,Card,COMPLETED
OL00813-3,O00813,2025-11-15,C042,P005,4,340.40,0.0400,Online,Card,COMPLETED
OL00814-1,O00814,2025-11-15,C044,P004,3,111.35,0.0900,Online,Card,COMPLETED
OL00815-1,O00815,2025-11-16,C003,P015,2,64.60,0.0600,Online,UPI,COMPLETED
OL00815-2,O00815,2025-11-16,C003,P012,4,49.37,0.0500,Online,UPI,COMPLETED
OL00816-1,O00816,2025-11-16,C035,P003,2,246.86,0.1000,Online,Bank Transfer,RETURNED
OL00816-2,O00816,2025-11-16,C035,P001,3,90.15,0.1100,Online,Bank Transfer,RETURNED
OL00817-1,O00817,2025-11-16,C014,P008,3,39.83,0.1200,Partner,Bank Transfer,COMPLETED
OL00818-1,O00818,2025-11-17,C048,P007,2,69.62,0.0400,Retail,Bank Transfer,COMPLETED
OL00819-1,O00819,2025-11-17,C080,P010,3,86.31,0.1000,Online,UPI,COMPLETED
OL00820-1,O00820,2025-11-17,C070,P008,1,39.48,0.0600,Online,Wallet,COMPLETED
OL00820-2,O00820,2025-11-17,C070,P014,3,34.84,0.0800,Online,Wallet,COMPLETED
OL00821-1,O00821,2025-11-18,C046,P004,2,110.46,0.0800,Online,Card,COMPLETED
OL00821-2,O00821,2025-11-18,C046,P006,5,455.49,0.0600,Online,Card,COMPLETED
OL00822-1,O00822,2025-11-18,C043,P003,2,242.20,0.0700,Online,UPI,COMPLETED
OL00823-1,O00823,2025-11-18,C006,P009,3,100.76,0.0800,Partner,UPI,COMPLETED
OL00824-1,O00824,2025-11-18,C035,P006,2,457.92,0.1400,Partner,Bank Transfer,COMPLETED
OL00825-1,O00825,2025-11-19,C019,P001,4,90.60,0.0700,Online,Wallet,COMPLETED
OL00825-2,O00825,2025-11-19,C019,P010,2,85.65,0.0800,Online,Wallet,COMPLETED
OL00826-1,O00826,2025-11-19,C058,P004,2,110.93,0.0800,Online,Card,COMPLETED
OL00826-2,O00826,2025-11-19,C058,P002,1,194.79,0.0600,Online,Card,COMPLETED
OL00826-3,O00826,2025-11-19,C058,P016,2,76.20,0.0600,Online,Card,COMPLETED
OL00827-1,O00827,2025-11-19,C066,P009,4,101.28,0.0600,Online,Bank Transfer,COMPLETED
OL00827-2,O00827,2025-11-19,C066,P002,1,195.23,0.0400,Online,Bank Transfer,COMPLETED
OL00828-1,O00828,2025-11-20,C010,P010,3,85.80,0.0700,Online,Bank Transfer,COMPLETED
OL00828-2,O00828,2025-11-20,C010,P008,2,39.40,0.0800,Online,Bank Transfer,COMPLETED
OL00829-1,O00829,2025-11-20,C051,P002,5,192.78,0.0300,Retail,UPI,COMPLETED
OL00829-2,O00829,2025-11-20,C051,P006,1,458.98,0.0300,Retail,UPI,COMPLETED
OL00830-1,O00830,2025-11-20,C043,P011,3,29.99,0.0800,Online,Card,COMPLETED
OL00830-2,O00830,2025-11-20,C043,P010,4,85.91,0.0700,Online,Card,COMPLETED
OL00830-3,O00830,2025-11-20,C043,P009,2,102.11,0.0600,Online,Card,COMPLETED
OL00831-1,O00831,2025-11-21,C031,P013,3,90.28,0.0600,Retail,Card,COMPLETED
OL00831-2,O00831,2025-11-21,C031,P012,2,49.88,0.0400,Retail,Card,COMPLETED
OL00832-1,O00832,2025-11-21,C045,P007,3,70.68,0.0400,Online,Wallet,COMPLETED
OL00832-2,O00832,2025-11-21,C045,P012,2,49.90,0.0400,Online,Wallet,COMPLETED
OL00833-1,O00833,2025-11-21,C071,P005,1,333.30,0.0900,Online,Wallet,COMPLETED
OL00833-2,O00833,2025-11-21,C071,P006,1,461.55,0.1000,Online,Wallet,COMPLETED
OL00833-3,O00833,2025-11-21,C071,P008,4,39.78,0.1100,Online,Wallet,COMPLETED
OL00834-1,O00834,2025-11-22,C035,P003,2,240.33,0.1000,Online,Card,COMPLETED
OL00834-2,O00834,2025-11-22,C035,P016,4,76.09,0.1100,Online,Card,COMPLETED
OL00835-1,O00835,2025-11-22,C057,P012,1,49.43,0.0500,Online,Bank Transfer,COMPLETED
OL00835-2,O00835,2025-11-22,C057,P014,2,34.96,0.0400,Online,Bank Transfer,COMPLETED
OL00836-1,O00836,2025-11-22,C025,P013,3,89.74,0.0600,Retail,Bank Transfer,COMPLETED
OL00837-1,O00837,2025-11-23,C075,P013,1,90.36,0.0300,Retail,UPI,COMPLETED
OL00837-2,O00837,2025-11-23,C075,P016,5,74.89,0.0300,Retail,UPI,COMPLETED
OL00838-1,O00838,2025-11-23,C040,P015,4,64.98,0.0600,Online,UPI,COMPLETED
OL00839-1,O00839,2025-11-23,C022,P014,1,34.99,0.0800,Online,UPI,COMPLETED
OL00840-1,O00840,2025-11-24,C007,P009,2,99.88,0.0700,Online,Bank Transfer,COMPLETED
OL00840-2,O00840,2025-11-24,C007,P002,1,191.06,0.0700,Online,Bank Transfer,COMPLETED
OL00840-3,O00840,2025-11-24,C007,P011,1,29.29,0.0800,Online,Bank Transfer,COMPLETED
OL00841-1,O00841,2025-11-24,C023,P015,4,65.09,0.0900,Online,Bank Transfer,COMPLETED
OL00842-1,O00842,2025-11-24,C011,P008,1,39.48,0.0700,Retail,Card,COMPLETED
OL00842-2,O00842,2025-11-24,C011,P007,3,70.93,0.0800,Retail,Card,COMPLETED
OL00843-1,O00843,2025-11-25,C008,P004,3,110.45,0.1300,Partner,Card,COMPLETED
OL00843-2,O00843,2025-11-25,C008,P015,3,64.99,0.1300,Partner,Card,COMPLETED
OL00844-1,O00844,2025-11-25,C011,P007,1,69.42,0.1100,Online,UPI,RETURNED
OL00845-1,O00845,2025-11-25,C026,P005,3,339.53,0.0700,Retail,UPI,COMPLETED
OL00846-1,O00846,2025-11-26,C050,P006,1,459.00,0.0900,Retail,UPI,COMPLETED
OL00846-2,O00846,2025-11-26,C050,P010,2,86.36,0.0800,Retail,UPI,COMPLETED
OL00847-1,O00847,2025-11-26,C060,P007,1,69.75,0.0800,Partner,Bank Transfer,COMPLETED
OL00847-2,O00847,2025-11-26,C060,P001,2,89.52,0.0700,Partner,Bank Transfer,COMPLETED
OL00848-1,O00848,2025-11-26,C010,P014,1,34.93,0.0400,Retail,UPI,COMPLETED
OL00849-1,O00849,2025-11-26,C047,P014,1,34.97,0.0800,Retail,UPI,COMPLETED
OL00849-2,O00849,2025-11-26,C047,P013,2,89.71,0.0800,Retail,UPI,COMPLETED
OL00850-1,O00850,2025-11-27,C020,P016,1,76.06,0.0900,Retail,Card,COMPLETED
OL00850-2,O00850,2025-11-27,C020,P014,1,34.53,0.0900,Retail,Card,COMPLETED
OL00850-3,O00850,2025-11-27,C020,P015,1,66.01,0.0700,Retail,Card,COMPLETED
OL00851-1,O00851,2025-11-27,C033,P012,4,49.47,0.0400,Online,Bank Transfer,COMPLETED
OL00852-1,O00852,2025-11-27,C048,P001,2,90.99,0.0400,Online,Wallet,COMPLETED
OL00853-1,O00853,2025-11-28,C066,P001,1,90.31,0.0900,Partner,UPI,COMPLETED
OL00854-1,O00854,2025-11-28,C033,P006,2,461.73,0.0500,Online,Card,COMPLETED
OL00855-1,O00855,2025-11-28,C059,P006,1,451.72,0.0700,Retail,Bank Transfer,COMPLETED
OL00856-1,O00856,2025-11-29,C058,P007,1,69.90,0.0600,Online,Bank Transfer,COMPLETED
OL00857-1,O00857,2025-11-29,C027,P001,1,90.25,0.0600,Online,Bank Transfer,RETURNED
OL00858-1,O00858,2025-11-29,C045,P016,3,74.62,0.0300,Retail,UPI,COMPLETED
OL00859-1,O00859,2025-11-30,C060,P004,3,112.01,0.0600,Online,Wallet,COMPLETED
OL00859-2,O00859,2025-11-30,C060,P008,3,39.79,0.0500,Online,Wallet,COMPLETED
OL00860-1,O00860,2025-11-30,C009,P006,2,459.04,0.0500,Online,Bank Transfer,COMPLETED
OL00861-1,O00861,2025-11-30,C025,P002,2,195.15,0.0600,Online,UPI,COMPLETED
OL00862-1,O00862,2025-12-01,C060,P002,2,195.80,0.0700,Partner,Bank Transfer,COMPLETED
OL00862-2,O00862,2025-12-01,C060,P003,3,247.51,0.0800,Partner,Bank Transfer,COMPLETED
OL00863-1,O00863,2025-12-01,C011,P016,1,75.86,0.0700,Retail,Wallet,COMPLETED
OL00864-1,O00864,2025-12-01,C064,P001,1,90.82,0.0500,Retail,Wallet,COMPLETED
OL00865-1,O00865,2025-12-02,C043,P004,4,110.08,0.1100,Partner,UPI,COMPLETED
OL00865-2,O00865,2025-12-02,C043,P011,1,29.93,0.1100,Partner,UPI,COMPLETED
OL00865-3,O00865,2025-12-02,C043,P009,2,100.29,0.1000,Partner,UPI,COMPLETED
OL00866-1,O00866,2025-12-02,C070,P007,1,69.70,0.0900,Partner,UPI,COMPLETED
OL00867-1,O00867,2025-12-02,C018,P005,3,338.80,0.0200,Retail,Card,COMPLETED
OL00867-2,O00867,2025-12-02,C018,P016,2,75.79,0.0400,Retail,Card,COMPLETED
OL00868-1,O00868,2025-12-03,C040,P003,2,241.10,0.0600,Online,Card,RETURNED
OL00869-1,O00869,2025-12-03,C067,P008,3,40.04,0.0600,Retail,Card,COMPLETED
OL00869-2,O00869,2025-12-03,C067,P015,2,65.15,0.0600,Retail,Card,COMPLETED
OL00870-1,O00870,2025-12-03,C019,P004,1,111.11,0.0400,Retail,Wallet,COMPLETED
OL00871-1,O00871,2025-12-03,C005,P016,1,75.10,0.0900,Retail,Card,COMPLETED
OL00871-2,O00871,2025-12-03,C005,P001,5,91.27,0.0900,Retail,Card,COMPLETED
OL00872-1,O00872,2025-12-04,C057,P003,2,242.91,0.0600,Online,Bank Transfer,COMPLETED
OL00872-2,O00872,2025-12-04,C057,P013,2,91.36,0.0500,Online,Bank Transfer,COMPLETED
OL00873-1,O00873,2025-12-04,C013,P002,1,194.72,0.0600,Online,Bank Transfer,COMPLETED
OL00874-1,O00874,2025-12-04,C074,P015,3,66.36,0.1000,Online,Bank Transfer,COMPLETED
OL00875-1,O00875,2025-12-05,C070,P013,4,90.81,0.0400,Retail,UPI,COMPLETED
OL00876-1,O00876,2025-12-05,C040,P014,1,35.15,0.0400,Retail,Card,COMPLETED
OL00876-2,O00876,2025-12-05,C040,P009,1,101.85,0.0600,Retail,Card,COMPLETED
OL00876-3,O00876,2025-12-05,C040,P013,3,91.33,0.0400,Retail,Card,COMPLETED
OL00877-1,O00877,2025-12-05,C046,P008,1,39.51,0.0500,Retail,UPI,COMPLETED
OL00877-2,O00877,2025-12-05,C046,P007,4,70.65,0.0500,Retail,UPI,COMPLETED
OL00878-1,O00878,2025-12-06,C009,P004,4,111.79,0.0600,Online,UPI,COMPLETED
OL00879-1,O00879,2025-12-06,C029,P006,2,458.42,0.0900,Retail,Wallet,COMPLETED
OL00880-1,O00880,2025-12-06,C064,P003,1,241.68,0.1100,Partner,Bank Transfer,COMPLETED
OL00881-1,O00881,2025-12-07,C078,P006,3,454.04,0.0500,Online,Wallet,COMPLETED
OL00881-2,O00881,2025-12-07,C078,P009,2,102.56,0.0400,Online,Wallet,COMPLETED
OL00881-3,O00881,2025-12-07,C078,P003,3,244.81,0.0500,Online,Wallet,COMPLETED
OL00882-1,O00882,2025-12-07,C077,P013,2,91.93,0.0800,Retail,UPI,COMPLETED
OL00882-2,O00882,2025-12-07,C077,P001,1,91.07,0.0900,Retail,UPI,COMPLETED
OL00882-3,O00882,2025-12-07,C077,P012,1,50.39,0.0700,Retail,UPI,COMPLETED
OL00883-1,O00883,2025-12-07,C065,P015,1,64.57,0.0900,Retail,Card,COMPLETED
OL00883-2,O00883,2025-12-07,C065,P009,1,102.39,0.0700,Retail,Card,COMPLETED
OL00884-1,O00884,2025-12-08,C029,P012,3,49.48,0.0900,Retail,Card,COMPLETED
OL00884-2,O00884,2025-12-08,C029,P014,4,35.24,0.0900,Retail,Card,COMPLETED
OL00884-3,O00884,2025-12-08,C029,P016,1,74.72,0.0800,Retail,Card,COMPLETED
OL00885-1,O00885,2025-12-08,C017,P012,5,49.90,0.1000,Online,Wallet,COMPLETED
OL00886-1,O00886,2025-12-08,C056,P004,3,111.74,0.0700,Retail,Bank Transfer,CANCELLED
OL00886-2,O00886,2025-12-08,C056,P001,1,91.99,0.0800,Retail,Bank Transfer,CANCELLED
OL00887-1,O00887,2025-12-09,C078,P013,2,91.67,0.0600,Online,Bank Transfer,COMPLETED
OL00887-2,O00887,2025-12-09,C078,P014,3,34.86,0.0500,Online,Bank Transfer,COMPLETED
OL00887-3,O00887,2025-12-09,C078,P005,3,336.02,0.0500,Online,Bank Transfer,COMPLETED
OL00888-1,O00888,2025-12-09,C076,P007,1,69.67,0.0700,Online,Wallet,COMPLETED
OL00889-1,O00889,2025-12-09,C076,P007,1,71.49,0.1100,Partner,Card,COMPLETED
OL00890-1,O00890,2025-12-10,C028,P006,1,456.90,0.0900,Partner,Bank Transfer,COMPLETED
OL00890-2,O00890,2025-12-10,C028,P015,1,65.81,0.0900,Partner,Bank Transfer,COMPLETED
OL00891-1,O00891,2025-12-10,C018,P007,4,70.03,0.0300,Retail,Bank Transfer,COMPLETED
OL00891-2,O00891,2025-12-10,C018,P012,1,50.01,0.0400,Retail,Bank Transfer,COMPLETED
OL00892-1,O00892,2025-12-10,C066,P009,1,101.18,0.0200,Retail,Wallet,COMPLETED
OL00892-2,O00892,2025-12-10,C066,P008,3,40.28,0.0400,Retail,Wallet,COMPLETED
OL00893-1,O00893,2025-12-10,C002,P003,2,245.16,0.1300,Partner,Card,COMPLETED
OL00893-2,O00893,2025-12-10,C002,P007,2,70.10,0.1400,Partner,Card,COMPLETED
OL00893-3,O00893,2025-12-10,C002,P009,4,101.44,0.1400,Partner,Card,COMPLETED
OL00894-1,O00894,2025-12-11,C049,P008,4,39.50,0.0600,Retail,Card,COMPLETED
OL00895-1,O00895,2025-12-11,C017,P015,3,66.06,0.1100,Online,Wallet,COMPLETED
OL00896-1,O00896,2025-12-11,C077,P007,1,69.99,0.1100,Online,Bank Transfer,CANCELLED
OL00896-2,O00896,2025-12-11,C077,P005,2,336.46,0.1100,Online,Bank Transfer,CANCELLED
OL00897-1,O00897,2025-12-12,C020,P011,3,29.73,0.1400,Partner,Bank Transfer,COMPLETED
OL00898-1,O00898,2025-12-12,C066,P001,3,91.44,0.0400,Online,Card,COMPLETED
OL00899-1,O00899,2025-12-12,C005,P007,2,70.76,0.0700,Retail,UPI,COMPLETED
OL00900-1,O00900,2025-12-13,C037,P004,3,112.91,0.0600,Retail,UPI,COMPLETED
OL00901-1,O00901,2025-12-13,C002,P004,1,110.72,0.0900,Online,Wallet,CANCELLED
OL00902-1,O00902,2025-12-13,C028,P009,2,99.87,0.1100,Partner,Card,COMPLETED
OL00903-1,O00903,2025-12-14,C043,P006,1,460.92,0.1100,Partner,Wallet,COMPLETED
OL00904-1,O00904,2025-12-14,C024,P012,4,50.40,0.0800,Partner,UPI,COMPLETED
OL00904-2,O00904,2025-12-14,C024,P006,4,460.91,0.0900,Partner,UPI,COMPLETED
OL00904-3,O00904,2025-12-14,C024,P009,5,101.94,0.0800,Partner,UPI,COMPLETED
OL00905-1,O00905,2025-12-14,C065,P016,3,76.51,0.1000,Online,UPI,COMPLETED
OL00905-2,O00905,2025-12-14,C065,P004,3,112.14,0.1100,Online,UPI,COMPLETED
OL00905-3,O00905,2025-12-14,C065,P005,2,334.88,0.1100,Online,UPI,COMPLETED
OL00906-1,O00906,2025-12-15,C040,P007,1,69.82,0.0500,Retail,Card,COMPLETED
OL00906-2,O00906,2025-12-15,C040,P013,2,91.72,0.0600,Retail,Card,COMPLETED
OL00907-1,O00907,2025-12-15,C055,P007,2,70.41,0.0800,Online,Bank Transfer,COMPLETED
OL00908-1,O00908,2025-12-15,C048,P014,1,35.02,0.0200,Retail,Wallet,COMPLETED
OL00908-2,O00908,2025-12-15,C048,P003,4,244.01,0.0300,Retail,Wallet,COMPLETED
OL00908-3,O00908,2025-12-15,C048,P004,3,110.01,0.0400,Retail,Wallet,COMPLETED
OL00909-1,O00909,2025-12-16,C039,P001,1,91.71,0.0200,Retail,Card,COMPLETED
OL00909-2,O00909,2025-12-16,C039,P006,2,458.05,0.0300,Retail,Card,COMPLETED
OL00910-1,O00910,2025-12-16,C049,P015,2,65.65,0.0400,Retail,Bank Transfer,COMPLETED
OL00910-2,O00910,2025-12-16,C049,P011,1,29.73,0.0400,Retail,Bank Transfer,COMPLETED
OL00910-3,O00910,2025-12-16,C049,P012,1,50.13,0.0500,Retail,Bank Transfer,COMPLETED
OL00911-1,O00911,2025-12-16,C042,P007,2,70.72,0.0500,Online,Wallet,COMPLETED
OL00912-1,O00912,2025-12-16,C055,P009,3,102.32,0.0600,Online,UPI,COMPLETED
OL00913-1,O00913,2025-12-17,C043,P002,3,191.23,0.0700,Online,Wallet,COMPLETED
OL00914-1,O00914,2025-12-17,C037,P013,2,91.29,0.0600,Online,Bank Transfer,COMPLETED
OL00914-2,O00914,2025-12-17,C037,P009,2,99.70,0.0800,Online,Bank Transfer,COMPLETED
OL00914-3,O00914,2025-12-17,C037,P006,3,460.04,0.0700,Online,Bank Transfer,COMPLETED
OL00915-1,O00915,2025-12-17,C010,P013,3,91.62,0.0600,Online,Card,COMPLETED
OL00916-1,O00916,2025-12-18,C064,P005,3,331.71,0.1100,Partner,Card,RETURNED
OL00916-2,O00916,2025-12-18,C064,P002,4,193.03,0.1100,Partner,Card,RETURNED
OL00917-1,O00917,2025-12-18,C065,P012,1,49.61,0.0900,Retail,Bank Transfer,COMPLETED
OL00917-2,O00917,2025-12-18,C065,P014,2,34.42,0.0800,Retail,Bank Transfer,COMPLETED
OL00918-1,O00918,2025-12-18,C019,P006,1,457.60,0.0600,Retail,UPI,COMPLETED
OL00918-2,O00918,2025-12-18,C019,P001,1,89.66,0.0600,Retail,UPI,COMPLETED
OL00918-3,O00918,2025-12-18,C019,P012,1,49.87,0.0400,Retail,UPI,COMPLETED
OL00919-1,O00919,2025-12-19,C021,P012,3,49.44,0.0800,Partner,UPI,COMPLETED
OL00919-2,O00919,2025-12-19,C021,P011,1,29.91,0.0800,Partner,UPI,COMPLETED
OL00919-3,O00919,2025-12-19,C021,P015,4,64.94,0.0800,Partner,UPI,COMPLETED
OL00920-1,O00920,2025-12-19,C074,P015,2,65.09,0.1100,Online,Wallet,COMPLETED
OL00920-2,O00920,2025-12-19,C074,P010,4,84.59,0.0900,Online,Wallet,COMPLETED
OL00921-1,O00921,2025-12-19,C003,P013,2,89.68,0.0500,Online,Bank Transfer,COMPLETED
OL00922-1,O00922,2025-12-20,C077,P013,3,90.21,0.0900,Online,Bank Transfer,CANCELLED
OL00922-2,O00922,2025-12-20,C077,P016,5,75.79,0.0900,Online,Bank Transfer,CANCELLED
OL00923-1,O00923,2025-12-20,C025,P010,2,84.97,0.0400,Retail,Card,COMPLETED
OL00924-1,O00924,2025-12-20,C006,P002,2,194.09,0.0400,Retail,Wallet,COMPLETED
OL00925-1,O00925,2025-12-21,C058,P003,3,245.98,0.0400,Retail,Card,COMPLETED
OL00925-2,O00925,2025-12-21,C058,P010,2,85.62,0.0600,Retail,Card,COMPLETED
OL00926-1,O00926,2025-12-21,C076,P012,2,50.20,0.0600,Online,Bank Transfer,COMPLETED
OL00926-2,O00926,2025-12-21,C076,P005,3,338.74,0.0600,Online,Bank Transfer,COMPLETED
OL00926-3,O00926,2025-12-21,C076,P011,2,30.05,0.0700,Online,Bank Transfer,COMPLETED
OL00927-1,O00927,2025-12-21,C049,P015,2,66.28,0.0700,Online,Wallet,COMPLETED
OL00927-2,O00927,2025-12-21,C049,P009,1,102.16,0.0800,Online,Wallet,COMPLETED
OL00928-1,O00928,2025-12-21,C041,P004,3,112.01,0.1100,Online,Card,COMPLETED
OL00929-1,O00929,2025-12-22,C014,P008,1,39.47,0.1200,Partner,Card,COMPLETED
OL00929-2,O00929,2025-12-22,C014,P011,1,29.54,0.1200,Partner,Card,COMPLETED
OL00930-1,O00930,2025-12-22,C035,P009,1,99.88,0.1300,Partner,Bank Transfer,COMPLETED
OL00930-2,O00930,2025-12-22,C035,P012,1,50.17,0.1300,Partner,Bank Transfer,COMPLETED
OL00931-1,O00931,2025-12-22,C058,P002,1,192.03,0.1000,Partner,Card,COMPLETED
OL00932-1,O00932,2025-12-23,C074,P014,2,35.16,0.0700,Retail,Wallet,COMPLETED
OL00932-2,O00932,2025-12-23,C074,P004,2,111.17,0.0800,Retail,Wallet,COMPLETED
OL00933-1,O00933,2025-12-23,C029,P016,1,76.65,0.1000,Online,UPI,COMPLETED
OL00934-1,O00934,2025-12-23,C047,P009,1,101.38,0.0700,Retail,Wallet,COMPLETED
OL00934-2,O00934,2025-12-23,C047,P002,5,194.66,0.0800,Retail,Wallet,COMPLETED
OL00934-3,O00934,2025-12-23,C047,P012,1,50.02,0.0800,Retail,Wallet,COMPLETED
OL00935-1,O00935,2025-12-24,C067,P001,4,90.62,0.0600,Retail,UPI,RETURNED
OL00936-1,O00936,2025-12-24,C006,P015,2,66.28,0.0500,Online,Wallet,COMPLETED
OL00936-2,O00936,2025-12-24,C006,P008,4,39.51,0.0400,Online,Wallet,COMPLETED
OL00937-1,O00937,2025-12-24,C042,P003,4,243.43,0.0200,Retail,Card,COMPLETED
OL00938-1,O00938,2025-12-25,C039,P004,1,112.41,0.0400,Online,UPI,COMPLETED
OL00938-2,O00938,2025-12-25,C039,P008,2,40.23,0.0400,Online,UPI,COMPLETED
OL00938-3,O00938,2025-12-25,C039,P007,3,69.91,0.0400,Online,UPI,COMPLETED
OL00939-1,O00939,2025-12-25,C014,P011,1,29.69,0.1000,Online,Wallet,COMPLETED
OL00940-1,O00940,2025-12-25,C052,P004,2,112.28,0.0400,Retail,Card,COMPLETED
OL00940-2,O00940,2025-12-25,C052,P014,1,34.44,0.0600,Retail,Card,COMPLETED
OL00941-1,O00941,2025-12-26,C004,P006,1,454.23,0.1000,Partner,UPI,COMPLETED
OL00942-1,O00942,2025-12-26,C012,P007,1,71.20,0.0600,Online,Bank Transfer,COMPLETED
OL00942-2,O00942,2025-12-26,C012,P011,2,29.60,0.0400,Online,Bank Transfer,COMPLETED
OL00943-1,O00943,2025-12-26,C002,P014,1,34.86,0.0800,Retail,Bank Transfer,COMPLETED
OL00944-1,O00944,2025-12-26,C028,P002,1,194.86,0.0700,Online,UPI,COMPLETED
OL00945-1,O00945,2025-12-27,C018,P004,2,111.78,0.0400,Online,Card,COMPLETED
OL00945-2,O00945,2025-12-27,C018,P005,4,336.01,0.0400,Online,Card,COMPLETED
OL00946-1,O00946,2025-12-27,C006,P007,2,70.42,0.0500,Online,UPI,COMPLETED
OL00946-2,O00946,2025-12-27,C006,P003,4,244.93,0.0500,Online,UPI,COMPLETED
OL00947-1,O00947,2025-12-27,C052,P004,2,112.74,0.0800,Online,Wallet,RETURNED
OL00948-1,O00948,2025-12-28,C078,P003,1,246.54,0.0500,Online,Card,COMPLETED
OL00948-2,O00948,2025-12-28,C078,P012,3,49.38,0.0500,Online,Card,COMPLETED
OL00948-3,O00948,2025-12-28,C078,P010,5,85.05,0.0600,Online,Card,COMPLETED
OL00949-1,O00949,2025-12-28,C035,P004,4,112.97,0.0700,Retail,UPI,COMPLETED
OL00950-1,O00950,2025-12-28,C008,P003,3,242.26,0.0800,Retail,UPI,COMPLETED
OL00950-2,O00950,2025-12-28,C008,P008,1,39.85,0.0900,Retail,UPI,COMPLETED
OL00951-1,O00951,2025-12-29,C001,P009,5,102.19,0.0500,Retail,Wallet,COMPLETED
OL00952-1,O00952,2025-12-29,C033,P016,2,75.05,0.0300,Retail,UPI,COMPLETED
OL00952-2,O00952,2025-12-29,C033,P012,1,50.37,0.0300,Retail,UPI,COMPLETED
OL00952-3,O00952,2025-12-29,C033,P011,3,29.70,0.0300,Retail,UPI,COMPLETED
OL00953-1,O00953,2025-12-29,C067,P014,1,34.43,0.0700,Online,UPI,COMPLETED
OL00954-1,O00954,2025-12-30,C023,P008,1,39.47,0.1100,Online,Wallet,COMPLETED
OL00954-2,O00954,2025-12-30,C023,P003,1,245.72,0.1000,Online,Wallet,COMPLETED
OL00955-1,O00955,2025-12-30,C041,P009,2,102.14,0.0900,Online,Card,COMPLETED
OL00955-2,O00955,2025-12-30,C041,P003,2,245.50,0.0900,Online,Card,COMPLETED
OL00955-3,O00955,2025-12-30,C041,P008,1,40.14,0.1000,Online,Card,COMPLETED
OL00956-1,O00956,2025-12-30,C001,P001,1,90.80,0.0600,Online,UPI,RETURNED
OL00956-2,O00956,2025-12-30,C001,P013,2,90.14,0.0600,Online,UPI,RETURNED
OL00957-1,O00957,2025-12-31,C051,P013,3,90.43,0.0200,Retail,Card,COMPLETED
OL00957-2,O00957,2025-12-31,C051,P001,2,91.55,0.0400,Retail,Card,COMPLETED
OL00958-1,O00958,2025-12-31,C061,P009,1,101.66,0.1000,Partner,Card,COMPLETED
OL00959-1,O00959,2025-12-31,C038,P008,3,39.45,0.1000,Online,Card,COMPLETED
OL00960-1,O00960,2025-12-31,C062,P004,2,111.87,0.1100,Online,Wallet,COMPLETED
OL00960-2,O00960,2025-12-31,C062,P012,3,49.47,0.0900,Online,Wallet,COMPLETED
BAD-001,,2025-12-15,C001,P001,1,89.00,0.0500,Online,Card,COMPLETED
BAD-002,O-BAD-002,not-a-date,C002,P002,2,189.00,0.0500,Retail,UPI,COMPLETED
BAD-003,O-BAD-003,2025-12-16,C003,P003,0,239.00,0.0500,Partner,Bank Transfer,COMPLETED
